Gene,RelationName,To
NF1,controls-expression-of,MIR600HG
NF1,controls-expression-of,MITF
NF1,controls-expression-of,MKS1
NF1,controls-expression-of,MNT
NF1,controls-expression-of,MOAP1
NF1,controls-expression-of,MORF4
NF1,controls-expression-of,MORN4
NF1,controls-expression-of,MOV10
NF1,controls-expression-of,MOXD1
NF1,controls-expression-of,MPL
NF1,controls-expression-of,MPP2
NF1,controls-state-change-of,MRAS
NF1,controls-expression-of,MRPL40
NF1,controls-expression-of,MRTFA
NF1,controls-expression-of,MRVI1
NF1,controls-expression-of,MSS51
NF1,controls-expression-of,MSTN
NF1,controls-expression-of,MTAP
NF1,controls-expression-of,MTCH2
NF1,controls-expression-of,MTSS1
NF1,controls-expression-of,MTX1
NF1,controls-expression-of,MUCL3
NF1,controls-expression-of,MUSK
NF1,controls-expression-of,MVP
NF1,controls-expression-of,MYBPC1
NF1,controls-expression-of,MYCL
NF1,controls-expression-of,MYH13
NF1,controls-expression-of,MYH1
NF1,controls-expression-of,MYH2
NF1,controls-expression-of,MYH3
NF1,controls-expression-of,MYH4
NF1,controls-expression-of,MYH8
NF1,controls-expression-of,MYL2
NF1,controls-expression-of,MYL3
NF1,controls-expression-of,MYLK2
NF1,controls-expression-of,MYLK
NF1,controls-expression-of,MYOT
NF1,controls-expression-of,NAA30
NF1,controls-expression-of,NAA50
NF1,controls-expression-of,NAA60
NF1,controls-expression-of,NACA
NF1,controls-expression-of,NALCN
NF1,controls-expression-of,NANOS1
NF1,controls-expression-of,NAP1L3
NF1,controls-expression-of,NAPB
NF1,controls-expression-of,NAV2
NF1,controls-expression-of,NAV3
NF1,controls-expression-of,NCALD
NF1,controls-expression-of,NCAM1
NF1,controls-expression-of,NCKAP5
NF1,controls-expression-of,NDRG2
NF1,controls-expression-of,NDST2
NF1,controls-expression-of,NDUFA13
NF1,controls-expression-of,NDUFS2
NF1,controls-expression-of,NECTIN1
NF1,controls-expression-of,NEDD4
NF1,controls-expression-of,NEMF
NF1,controls-expression-of,NEUROD2
NF1,controls-expression-of,NFATC2
NF1,controls-expression-of,NFATC3
NF1,controls-expression-of,NFIA
NF1,controls-expression-of,NFIB
NF1,controls-expression-of,NFIX
NF1,controls-expression-of,NFKBIA
NF1,controls-expression-of,NFYB
NF1,controls-expression-of,NKX2-2
NF1,controls-expression-of,NLGN3
NF1,controls-expression-of,NNAT
NF1,controls-expression-of,NOL4
NF1,interacts-with,NOLC1
NF1,interacts-with,NOSIP
NF1,controls-expression-of,NOSTRIN
NF1,controls-expression-of,NOV
NF1,controls-expression-of,NOX3
NF1,controls-expression-of,NPHP4
NF1,controls-expression-of,NR1H3
NF1,controls-expression-of,NR2F1
NF1,controls-state-change-of,NRAS
NF1,in-complex-with,NRAS
NF1,interacts-with,NRAS
NF1,controls-expression-of,NRK
NF1,controls-expression-of,NRP2
NF1,controls-expression-of,NRXN2
NF1,controls-expression-of,NSD1
NF1,interacts-with,NSFL1C
NF1,controls-expression-of,NTNG2
NF1,controls-expression-of,NTRK3
NF1,controls-expression-of,NUDCD1
NF1,controls-expression-of,NUDT10
NF1,controls-expression-of,NUDT8
NF1,controls-expression-of,NUMBL
